,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_30p,estimated_ts_slope_beegfs-ssd_30p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_30p,estimated_ts_slope_beegfs-tmpfs_30p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_30p,estimated_ts_slope_ssd-ssd_30p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_30p,estimated_ts_slope_tmpfs-tmpfs_30p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_ssd_150p,estimated_ts_slope_ssd_150p,estimated_trMiB_beegfs_150p,estimated_ts_slope_beegfs_150p,estimated_trMiB_tmpfs_150p,estimated_ts_slope_tmpfs_150p,estimated_trMiB_ssd_60p,estimated_ts_slope_ssd_60p,estimated_trMiB_beegfs_60p,estimated_ts_slope_beegfs_60p,estimated_trMiB_tmpfs_60p,estimated_ts_slope_tmpfs_60p,estimated_trMiB_ssd_30p,estimated_ts_slope_ssd_30p,estimated_trMiB_beegfs_30p,estimated_ts_slope_beegfs_30p,estimated_trMiB_tmpfs_30p,estimated_ts_slope_tmpfs_30p,estimated_trMiB_beegfs-ssd_5p,estimated_ts_slope_beegfs-ssd_5p,estimated_trMiB_beegfs-ssd_2p,estimated_ts_slope_beegfs-ssd_2p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_5p,estimated_ts_slope_beegfs-tmpfs_5p,estimated_trMiB_beegfs-tmpfs_2p,estimated_ts_slope_beegfs-tmpfs_2p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_5p,estimated_ts_slope_ssd-ssd_5p,estimated_trMiB_ssd-ssd_2p,estimated_ts_slope_ssd-ssd_2p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_5p,estimated_ts_slope_tmpfs-tmpfs_5p,estimated_trMiB_tmpfs-tmpfs_2p,estimated_ts_slope_tmpfs-tmpfs_2p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_beegfs-ssd_20p,estimated_ts_slope_beegfs-ssd_20p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_beegfs-tmpfs_20p,estimated_ts_slope_beegfs-tmpfs_20p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_ssd-ssd_20p,estimated_ts_slope_ssd-ssd_20p,estimated_trMiB_ssd-ssd_8p,estimated_ts_slope_ssd-ssd_8p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_20p,estimated_ts_slope_tmpfs-tmpfs_20p,estimated_trMiB_tmpfs-tmpfs_8p,estimated_ts_slope_tmpfs-tmpfs_8p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_ssd_5p,estimated_ts_slope_ssd_5p,estimated_trMiB_beegfs_5p,estimated_ts_slope_beegfs_5p,estimated_trMiB_tmpfs_5p,estimated_ts_slope_tmpfs_5p,estimated_trMiB_ssd_2p,estimated_ts_slope_ssd_2p,estimated_trMiB_beegfs_2p,estimated_ts_slope_beegfs_2p,estimated_trMiB_tmpfs_2p,estimated_ts_slope_tmpfs_2p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs-beegfs_30p,estimated_ts_slope_tmpfs-beegfs_30p,estimated_trMiB_tmpfs-beegfs_12p,estimated_ts_slope_tmpfs-beegfs_12p,estimated_trMiB_tmpfs-beegfs_6p,estimated_ts_slope_tmpfs-beegfs_6p,estimated_trMiB_tmpfs-beegfs_10p,estimated_ts_slope_tmpfs-beegfs_10p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_tmpfs-beegfs_2p,estimated_ts_slope_tmpfs-beegfs_2p,estimated_trMiB_ssd-beegfs_30p,estimated_ts_slope_ssd-beegfs_30p,estimated_trMiB_ssd-beegfs_12p,estimated_ts_slope_ssd-beegfs_12p,estimated_trMiB_ssd-beegfs_6p,estimated_ts_slope_ssd-beegfs_6p,estimated_trMiB_ssd-beegfs_10p,estimated_ts_slope_ssd-beegfs_10p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p,estimated_trMiB_ssd-beegfs_2p,estimated_ts_slope_ssd-beegfs_2p
623,1,0,8191.922788330022,2421.789673805237,300,300,19.909954008,"[2, 5, 10]",10,30,121.63713049423117,5,309992,individuals,116049-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,0,0,110797.0,0.10566425323486328,300,300,4.479e-05,"[2, 5, 10]",2,150,2359.103666775246,5,1,individuals,116049-dc257,chr8n-6601-6901.tar.gz,1.0,,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,-1636.7430909176674,0.10215705422794118,3340.904421050794,0.10215705422794118,128512.59092286222,0.10215705422794118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,0,0,110797.0,0.10566425323486328,300,300,4.479e-05,"[2, 5, 10]",5,60,2359.103666775246,5,1,individuals,116049-dc257,chr8n-6601-6901.tar.gz,1.0,,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4268314660933,0.10215705422794118,15725.958572927302,0.10215705422794118,321023.3718397199,0.10215705422794118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,0,0,110797.0,0.10566425323486328,300,300,4.479e-05,"[2, 5, 10]",10,30,2359.103666775246,5,1,individuals,116049-dc257,chr8n-6601-6901.tar.gz,1.0,,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203.209882611597,0.10215705422794118,17727.312955599,0.10215705422794118,194545.79369117547,0.10215705422794118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,1,0,8191.922788330022,2421.789673805237,300,300,19.909954008,"[2, 5, 10]",2,150,121.63713049423117,5,309992,individuals,116049-dc257,columns.txt,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,1,0,8191.922788330022,2421.789673805237,300,300,19.909954008,"[2, 5, 10]",5,60,121.63713049423117,5,309992,individuals,116049-dc257,columns.txt,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,1,0,8191.922788330022,2421.789673805237,300,300,19.909954008,"[2, 5, 10]",10,30,121.63713049423117,5,309992,individuals,116049-dc257,columns.txt,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",2,150,121.68961709535581,5,309992,individuals,116050-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",5,60,121.68961709535581,5,309992,individuals,116050-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",10,30,121.68961709535581,5,309992,individuals,116050-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,0,0,135546.0,0.12926673889160156,300,300,5.472e-05,"[2, 5, 10]",2,150,2362.330754597982,5,1,individuals,116050-dc257,chr8n-6301-6601.tar.gz,1.0,,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,-1635.9943548618987,0.1258520986519608,3353.613691450742,0.1258520986519608,128438.98241124058,0.1258520986519608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,0,0,135546.0,0.12926673889160156,300,300,5.472e-05,"[2, 5, 10]",5,60,2362.330754597982,5,1,individuals,116050-dc257,chr8n-6301-6601.tar.gz,1.0,,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.319225672647,0.1258520986519608,15717.452041982731,0.1258520986519608,320874.68580407155,0.1258520986519608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,0,0,135546.0,0.12926673889160156,300,300,5.472e-05,"[2, 5, 10]",10,30,2362.330754597982,5,1,individuals,116050-dc257,chr8n-6301-6601.tar.gz,1.0,,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3205.1509931696946,0.1258520986519608,17719.58039464903,0.1258520986519608,194284.66361271418,0.1258520986519608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",2,150,121.68961709535581,5,309992,individuals,116050-dc257,columns.txt,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",5,60,121.68961709535581,5,309992,individuals,116050-dc257,columns.txt,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,1,0,8191.922788330022,2421.789673805237,300,300,19.901366539,"[2, 5, 10]",10,30,121.68961709535581,5,309992,individuals,116050-dc257,columns.txt,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",2,150,121.66058685010205,5,309992,individuals,116051-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",5,60,121.66058685010205,5,309992,individuals,116051-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",10,30,121.66058685010205,5,309992,individuals,116051-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,0,0,93957.0,0.08960437774658203,300,300,3.9799e-05,"[2, 5, 10]",2,150,2251.4228434529014,5,1,individuals,116051-dc257,chr8n-1501-1801.tar.gz,1.0,,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,-1637.2525545395972,0.08603419883578431,3332.2566327144928,0.08603419883578431,128562.6764752364,0.08603419883578431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,0,0,93957.0,0.08960437774658203,300,300,3.9799e-05,"[2, 5, 10]",5,60,2251.4228434529014,5,1,individuals,116051-dc257,chr8n-1501-1801.tar.gz,1.0,,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.8196183084563,0.08603419883578431,15731.746684814916,0.08603419883578431,321124.5425068304,0.08603419883578431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,0,0,93957.0,0.08960437774658203,300,300,3.9799e-05,"[2, 5, 10]",10,30,2251.4228434529014,5,1,individuals,116051-dc257,chr8n-1501-1801.tar.gz,1.0,,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.8890897796296,0.08603419883578431,17732.574433897014,0.08603419883578431,194723.4748306675,0.08603419883578431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",2,150,121.66058685010205,5,309992,individuals,116051-dc257,columns.txt,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",5,60,121.66058685010205,5,309992,individuals,116051-dc257,columns.txt,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,1,0,8191.922788330022,2421.789673805237,300,300,19.906115337,"[2, 5, 10]",10,30,121.66058685010205,5,309992,individuals,116051-dc257,columns.txt,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",2,150,121.73345684814507,5,309992,individuals,116053-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",5,60,121.73345684814507,5,309992,individuals,116053-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",10,30,121.73345684814507,5,309992,individuals,116053-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,0,0,117175.0,0.11174678802490234,300,300,5.272e-05,"[2, 5, 10]",2,150,2119.6279974374497,5,1,individuals,116053-dc257,chr8n-4501-4801.tar.gz,1.0,,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,-1636.550136108839,0.10826344209558823,3344.1796938541747,0.10826344209558823,128493.62146603072,0.10826344209558823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,0,0,117175.0,0.11174678802490234,300,300,5.272e-05,"[2, 5, 10]",5,60,2119.6279974374497,5,1,individuals,116053-dc257,chr8n-4501-4801.tar.gz,1.0,,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.6568080408802,0.10826344209558823,15723.766377106684,0.10826344209558823,320985.0543507157,0.10826344209558823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,0,0,117175.0,0.11174678802490234,300,300,5.272e-05,"[2, 5, 10]",10,30,2119.6279974374497,5,1,individuals,116053-dc257,chr8n-4501-4801.tar.gz,1.0,,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3203.710121131923,0.10826344209558823,17725.32021755953,0.10826344209558823,194478.49854226335,0.10826344209558823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",2,150,121.73345684814507,5,309992,individuals,116053-dc257,columns.txt,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",5,60,121.73345684814507,5,309992,individuals,116053-dc257,columns.txt,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,1,0,8191.922788330022,2421.789673805237,300,300,19.894199479,"[2, 5, 10]",10,30,121.73345684814507,5,309992,individuals,116053-dc257,columns.txt,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,1,0,8191.922788330022,2421.789673805237,300,300,19.896682318,"[2, 5, 10]",2,150,121.71826614602516,5,309992,individuals,116055-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,109213.47962955973,0.003921494703900527,3916.996235449634,0.003921494703900527,254460.8183021049,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,1,0,8191.922788330022,2421.789673805237,300,300,19.896682318,"[2, 5, 10]",5,60,121.71826614602516,5,309992,individuals,116055-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.6503731376,0.003921494703900527,27314.148502625136,0.003921494703900527,388025.5882061857,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,1,0,8191.922788330022,2421.789673805237,300,300,19.896682318,"[2, 5, 10]",10,30,121.71826614602516,5,309992,individuals,116055-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266510.85565968615,0.003921494703900527,34051.679938670495,0.003921494703900527,320399.30154190166,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,0,0,62278.0,0.05939292907714844,300,300,3.345e-05,"[2, 5, 10]",2,150,1775.5733655350803,5,1,individuals,116055-dc257,chr8n-1-301.tar.gz,1.0,,726560.9973816872,,,,,,,,,,,,,,,,,,,,,,,,,-1638.2109451618726,0.05570427389705882,3315.9886228151054,0.05570427389705882,128656.8962028885,0.05570427389705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,0,0,62278.0,0.05939292907714844,300,300,3.345e-05,"[2, 5, 10]",5,60,1775.5733655350803,5,1,individuals,116055-dc257,chr8n-1-301.tar.gz,1.0,,290624.3989526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.6773436278868,0.05570427389705882,15742.635140663355,0.05570427389705882,321314.86231463286,0.05570427389705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,0,0,62278.0,0.05939292907714844,300,300,3.345e-05,"[2, 5, 10]",10,30,1775.5733655350803,5,1,individuals,116055-dc257,chr8n-1-301.tar.gz,1.0,,145312.19947633744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.404446304339,0.05570427389705882,17742.47219939599,0.05570427389705882,195057.72428541616,0.05570427389705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
