operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
write,0,77878.0,0.07427024841308594,300,300,2.2301e-05,[2],2,150,3330.3550698661916,pfs,1,individuals,110182-dc004,chr1n-1601-1801.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,37.856644347,[2],2,150,63.97329545806162,pfs,309994,individuals,110187-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,73460.0,0.07005691528320312,300,300,2.7131e-05,[2],2,150,2582.1722488372384,pfs,1,individuals,110187-dc004,chr1n-2401-2601.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,37.808241723,[2],2,150,64.05519493883577,pfs,309994,individuals,110196-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,68940.0,0.06574630737304688,300,300,2.4441e-05,[2],2,150,2690.0007108157147,pfs,1,individuals,110196-dc004,chr1n-4201-4401.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.418840967,[2],2,150,32.985745690875234,pfs,309989,individuals,110208-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,70845.0,0.06756305694580078,300,300,2.1991e-05,[2],2,150,3072.304894993442,pfs,1,individuals,110208-dc004,chr3n-5401-5601.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.424500735,[2],2,150,32.98320305638609,pfs,309989,individuals,110226-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,58238.0,0.05554008483886719,300,300,1.905e-05,[2],2,150,2915.490017788304,pfs,1,individuals,110226-dc004,chr3n-1401-1601.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.416865698,[2],2,150,32.98663316707414,pfs,309989,individuals,110244-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,69024.0,0.065826416015625,300,300,2.3391e-05,[2],2,150,2814.1770773214057,pfs,1,individuals,110244-dc004,chr3n-5001-5201.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.392503683,[2],2,150,32.99758279832649,pfs,309989,individuals,110284-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,62722.0,0.05981636047363281,300,300,2.108e-05,[2],2,150,2837.588257762467,pfs,1,individuals,110284-dc004,chr3n-2601-2801.tar.gz,1,
write,0,271493.0,0.25891590118408203,10,10,8.0593e-05,[2],2,5,3212.6351070698697,pfs,1,mutation_overlap,1103-dc006,chr2-EAS.tar.gz,3,final_data
read,1,51776.0,1.23443603515625,10,10,0.004062339,[2],2,5,303.87322061409697,pfs,25,mutation_overlap,1103-dc006,chr2n.tar.gz,3,individuals_merge
read,1,8191.953166080087,2421.7752170562744,300,300,73.624065567,[2],2,150,32.893799037114974,pfs,309989,individuals,110322-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,30359.0,0.028952598571777344,300,300,1.8311e-05,[2],2,150,1581.1587882571864,pfs,1,individuals,110322-dc004,chr3n-1-201.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,38.382573557,[2],2,150,63.09671471781006,pfs,309994,individuals,110344-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,77788.0,0.07418441772460938,300,300,2.7031e-05,[2],2,150,2744.4200260667153,pfs,1,individuals,110344-dc004,chr1n-3001-3201.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.400218641,[2],2,150,32.9941144848786,pfs,309989,individuals,110366-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,82724.0,0.07889175415039062,300,300,2.3401e-05,[2],2,150,3371.298412477699,pfs,1,individuals,110366-dc004,chr3n-1201-1401.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.538326673,[2],2,150,32.93215016742341,pfs,309989,individuals,110388-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,71325.0,0.06802082061767578,300,300,2.2011e-05,[2],2,150,3090.3103274578975,pfs,1,individuals,110388-dc004,chr3n-1801-2001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.420772236,[2],2,150,32.98487802977396,pfs,309989,individuals,110405-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,68345.0,0.06517887115478516,300,300,2.1761e-05,[2],2,150,2995.2148869438515,pfs,1,individuals,110405-dc004,chr3n-3801-4001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.544042506,[2],2,150,32.92959068518292,pfs,309989,individuals,110432-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,68838.0,0.06564903259277344,300,300,2.099e-05,[2],2,150,3127.633758588539,pfs,1,individuals,110432-dc004,chr3n-601-801.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.266669652,[2],2,150,33.05425548287039,pfs,309989,individuals,110439-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,72975.0,0.0695943832397461,300,300,2.3751e-05,[2],2,150,2930.1664451916167,pfs,1,individuals,110439-dc004,chr3n-4601-4801.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.820266571,[2],2,150,38.5511874116315,pfs,309991,individuals,110444-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,58708.0,0.055988311767578125,300,300,1.9291e-05,[2],2,150,2902.302201419218,pfs,1,individuals,110444-dc004,chr5n-3601-3801.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,38.351933255,[2],2,150,63.14712423383907,pfs,309994,individuals,110468-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,86512.0,0.0825042724609375,300,300,3.9932e-05,[2],2,150,2066.1192141875563,pfs,1,individuals,110468-dc004,chr1n-3601-3801.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.508031222,[2],2,150,32.94572275704574,pfs,309989,individuals,110483-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,74041.0,0.07061100006103516,300,300,2.253e-05,[2],2,150,3134.0878855319643,pfs,1,individuals,110483-dc004,chr3n-4401-4601.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.73621324,[2],2,150,38.60283789463973,pfs,309991,individuals,110485-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,55216.0,0.0526580810546875,300,300,2.0861e-05,[2],2,150,2524.2357056079527,pfs,1,individuals,110485-dc004,chr5n-1001-1201.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,41.277011617,[2],2,150,58.672229383581666,pfs,309994,individuals,110487-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,72331.0,0.06898021697998047,300,300,2.4611e-05,[2],2,150,2802.820567225244,pfs,1,individuals,110487-dc004,chr1n-4401-4601.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.726019561,[2],2,150,38.60911128709697,pfs,309991,individuals,110489-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,63175.0,0.060248374938964844,300,300,1.53e-05,[2],2,150,3937.8022835924735,pfs,1,individuals,110489-dc004,chr5n-4401-4601.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,39.491001413,[2],2,150,61.32572503122584,pfs,309994,individuals,110491-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,70020.0,0.06677627563476562,300,300,4.1141e-05,[2],2,150,1623.1077425139308,pfs,1,individuals,110491-dc004,chr1n-5001-5201.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,39.77821676,[2],2,150,60.88292767052108,pfs,309994,individuals,110493-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,78750.0,0.07510185241699219,300,300,2.0121e-05,[2],2,150,3732.5109297247745,pfs,1,individuals,110493-dc004,chr1n-4801-5001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,74.777794334,[2],2,150,32.38628845134498,pfs,309989,individuals,110495-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,69788.0,0.06655502319335938,300,300,1.8491e-05,[2],2,150,3599.3198417262115,pfs,1,individuals,110495-dc004,chr3n-5601-5801.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.770344518,[2],2,150,33.74350446732466,pfs,309990,individuals,110497-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,79048.0,0.07538604736328125,300,300,1.626e-05,[2],2,150,4636.288275724554,pfs,1,individuals,110497-dc004,chr7n-2401-2601.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.368536664,[2],2,150,33.008361992376706,pfs,309989,individuals,110499-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,70228.0,0.06697463989257812,300,300,2.1691e-05,[2],2,150,3087.6695354099916,pfs,1,individuals,110499-dc004,chr3n-4001-4201.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,40.715483147,[2],2,150,59.4814087092525,pfs,309994,individuals,110501-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,68754.0,0.06556892395019531,300,300,2.2141e-05,[2],2,150,2961.425588283967,pfs,1,individuals,110501-dc004,chr1n-801-1001.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.576756047,[2],2,150,38.70120509296317,pfs,309991,individuals,110503-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,65762.0,0.06271553039550781,300,300,1.455e-05,[2],2,150,4310.345731650022,pfs,1,individuals,110503-dc004,chr5n-5201-5401.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.254209199,[2],2,150,38.901720879399946,pfs,309991,individuals,110505-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,66740.0,0.06364822387695312,300,300,2.391e-05,[2],2,150,2661.991797446806,pfs,1,individuals,110505-dc004,chr5n-601-801.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.08232018,[2],2,150,39.00942913869155,pfs,309991,individuals,110507-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,30361.0,0.028954505920410156,300,300,1.9071e-05,[2],2,150,1518.2479115101544,pfs,1,individuals,110507-dc004,chr5n-1-201.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,40.498174155,[2],2,150,59.800579764220956,pfs,309994,individuals,110509-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,60998.0,0.05817222595214844,300,300,2.025e-05,[2],2,150,2872.7025161554784,pfs,1,individuals,110509-dc004,chr1n-1201-1401.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.501099311,[2],2,150,38.748052378672995,pfs,309991,individuals,110511-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,59896.0,0.05712127685546875,300,300,1.5551e-05,[2],2,150,3673.1577940626808,pfs,1,individuals,110511-dc004,chr5n-3801-4001.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.656350223,[2],2,150,33.79718522263261,pfs,309990,individuals,110513-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,75273.0,0.07178592681884766,300,300,1.702e-05,[2],2,150,4217.73953107213,pfs,1,individuals,110513-dc004,chr7n-1401-1601.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.522906634,[2],2,150,38.73453747126811,pfs,309991,individuals,110515-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,61871.0,0.059004783630371094,300,300,1.739e-05,[2],2,150,3393.0295359615347,pfs,1,individuals,110515-dc004,chr5n-3001-3201.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.571180418,[2],2,150,33.837403920412214,pfs,309990,individuals,110517-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,83576.0,0.07970428466796875,300,300,2.2101e-05,[2],2,150,3606.365534046819,pfs,1,individuals,110517-dc004,chr7n-3201-3401.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,38.914642613,[2],2,150,62.23401093377502,pfs,309994,individuals,110519-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,77490.0,0.07390022277832031,300,300,2.2761e-05,[2],2,150,3246.791563565762,pfs,1,individuals,110519-dc004,chr1n-1801-2001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,74.911359415,[2],2,150,32.32854450871634,pfs,309989,individuals,110521-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,67318.0,0.06419944763183594,300,300,2.7001e-05,[2],2,150,2377.6692578732614,pfs,1,individuals,110521-dc004,chr3n-3201-3401.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,40.894638927,[2],2,150,59.2208259421121,pfs,309994,individuals,110523-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,73133.0,0.06974506378173828,300,300,2.0921e-05,[2],2,150,3333.73470588109,pfs,1,individuals,110523-dc004,chr1n-3401-3601.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.430537658,[2],2,150,38.79184707801304,pfs,309991,individuals,110525-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,87443.0,0.08339214324951172,300,300,3.3861e-05,[2],2,150,2462.7785136148286,pfs,1,individuals,110525-dc004,chr5n-201-401.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,75.347862672,[2],2,150,32.141259634644285,pfs,309989,individuals,110527-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,74013.0,0.07058429718017578,300,300,2.4631e-05,[2],2,150,2865.6691640686854,pfs,1,individuals,110527-dc004,chr3n-801-1001.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,39.007646189,[2],2,150,62.085630138440166,pfs,309994,individuals,110529-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,61983.0,0.059111595153808594,300,300,1.7401e-05,[2],2,150,3397.0228810877875,pfs,1,individuals,110529-dc004,chr1n-2801-3001.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,63.650478594,[2],2,150,38.046601537605,pfs,309977,individuals,110531-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,75733.0,0.07222461700439453,300,300,2.2791e-05,[2],2,150,3168.9972798207423,pfs,1,individuals,110531-dc004,chr9n-3601-3801.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.351729025,[2],2,150,38.840877513697315,pfs,309991,individuals,110533-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,66638.0,0.06355094909667969,300,300,1.8501e-05,[2],2,150,3435.0007619414996,pfs,1,individuals,110533-dc004,chr5n-801-1001.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,38.626015458,[2],2,150,62.69904532334559,pfs,309994,individuals,110535-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,71889.0,0.0685586929321289,300,300,2.3191e-05,[2],2,150,2956.2629007860337,pfs,1,individuals,110535-dc004,chr1n-1401-1601.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,63.679811763,[2],2,150,38.02907593000849,pfs,309977,individuals,110537-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,74299.0,0.07085704803466797,300,300,2.153e-05,[2],2,150,3291.084441926055,pfs,1,individuals,110537-dc004,chr9n-1601-1801.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.487719529,[2],2,150,33.87690860501058,pfs,309990,individuals,110539-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,86156.0,0.08216476440429688,300,300,2.1011e-05,[2],2,150,3910.559440497686,pfs,1,individuals,110539-dc004,chr7n-3801-4001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,74.486780915,[2],2,150,32.51281888285472,pfs,309989,individuals,110541-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,67123.0,0.06401348114013672,300,300,1.6141e-05,[2],2,150,3965.893137980095,pfs,1,individuals,110541-dc004,chr3n-3401-3601.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.531300282,[2],2,150,33.85626895243194,pfs,309990,individuals,110543-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,61603.0,0.05874919891357422,300,300,1.406e-05,[2],2,150,4178.463649614098,pfs,1,individuals,110543-dc004,chr7n-5001-5201.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.489448818,[2],2,150,33.87608914190976,pfs,309990,individuals,110545-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,81139.0,0.07738018035888672,300,300,1.8601e-05,[2],2,150,4160.001094504958,pfs,1,individuals,110545-dc004,chr7n-1001-1201.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.525377758,[2],2,150,33.85907235692565,pfs,309990,individuals,110547-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,79007.0,0.0753469467163086,300,300,1.87e-05,[2],2,150,4029.248487503133,pfs,1,individuals,110547-dc004,chr7n-2601-2801.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,39.568681373,[2],2,150,61.20533234433062,pfs,309994,individuals,110549-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,78913.0,0.0752573013305664,300,300,1.863e-05,[2],2,150,4039.5760241849925,pfs,1,individuals,110549-dc004,chr1n-2601-2801.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.469224715,[2],2,150,33.885675275224834,pfs,309990,individuals,110551-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,88957.0,0.08483600616455078,300,300,2.4801e-05,[2],2,150,3420.6687699911613,pfs,1,individuals,110551-dc004,chr7n-5601-5801.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.343893786,[2],2,150,38.84575894698305,pfs,309991,individuals,110553-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,64140.0,0.061168670654296875,300,300,2.3091e-05,[2],2,150,2649.026488861326,pfs,1,individuals,110553-dc004,chr5n-2601-2801.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,63.64120723,[2],2,150,38.05214423403034,pfs,309977,individuals,110555-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,80000.0,0.0762939453125,300,300,1.897e-05,[2],2,150,4021.8210496837114,pfs,1,individuals,110555-dc004,chr9n-1401-1601.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,63.595949019,[2],2,150,38.07922413454777,pfs,309977,individuals,110557-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,66509.0,0.06342792510986328,300,300,2.2981e-05,[2],2,150,2760.0158874663107,pfs,1,individuals,110557-dc004,chr9n-601-801.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,63.582582038,[2],2,150,38.08722953868812,pfs,309977,individuals,110559-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,79445.0,0.07576465606689453,300,300,1.9161e-05,[2],2,150,3954.1076179163165,pfs,1,individuals,110559-dc004,chr9n-4601-4801.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.310869131,[2],2,150,38.86634713336736,pfs,309991,individuals,110561-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,69625.0,0.06639957427978516,300,300,1.5571e-05,[2],2,150,4264.310209991982,pfs,1,individuals,110561-dc004,chr5n-4201-4401.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,62.302184743,[2],2,150,38.87176476743655,pfs,309991,individuals,110563-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,70553.0,0.06728458404541016,300,300,1.8341e-05,[2],2,150,3668.5341063960614,pfs,1,individuals,110563-dc004,chr5n-401-601.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,73.995607307,[2],2,150,32.72863491759158,pfs,309989,individuals,110566-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,64368.0,0.0613861083984375,300,300,1.681e-05,[2],2,150,3651.761356242564,pfs,1,individuals,110566-dc004,chr3n-3001-3201.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,71.475235952,[2],2,150,33.882825409501805,pfs,309990,individuals,110568-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,91349.0,0.08711719512939453,300,300,1.7691e-05,[2],2,150,4924.379352744024,pfs,1,individuals,110568-dc004,chr7n-2801-3001.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,32.91810588,[2],2,150,73.56970130312597,pfs,309989,individuals,110671-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,67098.0,0.06398963928222656,300,300,2.238e-05,[2],2,150,2859.2332118957356,pfs,1,individuals,110671-dc004,chr3n-401-601.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,3.128318534,[2],2,150,774.1169482659129,pfs,309977,individuals,110747-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,74287.0,0.0708456039428711,300,300,2.4731e-05,[2],2,150,2864.6477676952445,pfs,1,individuals,110747-dc004,chr9n-1801-2001.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,3.313905965,[2],2,150,730.7941041303998,pfs,309990,individuals,110856-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,81522.0,0.07774543762207031,300,300,2.3861e-05,[2],2,150,3258.2640133301334,pfs,1,individuals,110856-dc004,chr7n-1601-1801.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,41.554115749,[2],2,150,58.277846925476986,pfs,309977,individuals,110927-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,73123.0,0.06973552703857422,300,300,2.7751e-05,[2],2,150,2512.9014103482477,pfs,1,individuals,110927-dc004,chr9n-1201-1401.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,43.354002172,[2],2,150,55.85838158922751,pfs,309977,individuals,110944-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,73413.0,0.07001209259033203,300,300,3.5391e-05,[2],2,150,1978.2456723554585,pfs,1,individuals,110944-dc004,chr9n-4801-5001.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,43.142679021,[2],2,150,56.1319892898863,pfs,309977,individuals,110946-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,78167.0,0.07454586029052734,300,300,2.5131e-05,[2],2,150,2966.2910465372383,pfs,1,individuals,110946-dc004,chr9n-5201-5401.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,49.509954823,[2],2,150,48.91507070694228,pfs,309990,individuals,110965-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,75890.0,0.07237434387207031,300,300,2.8311e-05,[2],2,150,2556.4036548362938,pfs,1,individuals,110965-dc004,chr7n-5801-6001.tar.gz,1,
read,1,8191.970173327612,2421.7958698272705,300,300,28.633642315,[2],2,150,84.57868695798405,pfs,309991,individuals,111001-dc004,ALL.chr5.250000.vcf,1,initial_data
write,0,63194.0,0.06026649475097656,300,300,1.9251e-05,[2],2,150,3130.564373330038,pfs,1,individuals,111001-dc004,chr5n-3401-3601.tar.gz,1,
read,1,8191.952866221491,2421.782940864563,300,300,60.614472054,[2],2,150,39.95387337048905,pfs,309990,individuals,111007-dc004,ALL.chr7.250000.vcf,1,initial_data
write,0,90650.0,0.08645057678222656,300,300,2.5691e-05,[2],2,150,3365.0140820608995,pfs,1,individuals,111007-dc004,chr7n-4201-4401.tar.gz,1,
read,1,8191.953215223521,2421.814293861389,300,300,2.869053675,[2],2,150,844.1160634129262,pfs,309994,individuals,111067-dc004,ALL.chr1.250000.vcf,1,initial_data
write,0,80229.0,0.07651233673095703,300,300,2.2731e-05,[2],2,150,3365.9907936719474,pfs,1,individuals,111067-dc004,chr1n-5401-5601.tar.gz,1,
read,1,8191.953166080087,2421.7752170562744,300,300,2.754651943,[2],2,150,879.1583354878583,pfs,309989,individuals,111069-dc004,ALL.chr3.250000.vcf,1,initial_data
write,0,83013.0,0.07916736602783203,300,300,2.6581e-05,[2],2,150,2978.3441566469296,pfs,1,individuals,111069-dc004,chr3n-5801-6001.tar.gz,1,
read,1,8191.963074679735,2421.6843967437744,300,300,47.056095936,[2],2,150,51.463776341272684,pfs,309977,individuals,111071-dc004,ALL.chr9.250000.vcf,1,initial_data
write,0,78552.0,0.07491302490234375,300,300,2.5651e-05,[2],2,150,2920.4719076193423,pfs,1,individuals,111071-dc004,chr9n-4001-4201.tar.gz,1,
