,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_30p,estimated_ts_slope_beegfs-ssd_30p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_30p,estimated_ts_slope_beegfs-tmpfs_30p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_30p,estimated_ts_slope_ssd-ssd_30p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_30p,estimated_ts_slope_tmpfs-tmpfs_30p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_ssd_150p,estimated_ts_slope_ssd_150p,estimated_trMiB_beegfs_150p,estimated_ts_slope_beegfs_150p,estimated_trMiB_tmpfs_150p,estimated_ts_slope_tmpfs_150p,estimated_trMiB_ssd_60p,estimated_ts_slope_ssd_60p,estimated_trMiB_beegfs_60p,estimated_ts_slope_beegfs_60p,estimated_trMiB_tmpfs_60p,estimated_ts_slope_tmpfs_60p,estimated_trMiB_ssd_30p,estimated_ts_slope_ssd_30p,estimated_trMiB_beegfs_30p,estimated_ts_slope_beegfs_30p,estimated_trMiB_tmpfs_30p,estimated_ts_slope_tmpfs_30p,estimated_trMiB_beegfs-ssd_5p,estimated_ts_slope_beegfs-ssd_5p,estimated_trMiB_beegfs-ssd_2p,estimated_ts_slope_beegfs-ssd_2p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_5p,estimated_ts_slope_beegfs-tmpfs_5p,estimated_trMiB_beegfs-tmpfs_2p,estimated_ts_slope_beegfs-tmpfs_2p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_5p,estimated_ts_slope_ssd-ssd_5p,estimated_trMiB_ssd-ssd_2p,estimated_ts_slope_ssd-ssd_2p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_5p,estimated_ts_slope_tmpfs-tmpfs_5p,estimated_trMiB_tmpfs-tmpfs_2p,estimated_ts_slope_tmpfs-tmpfs_2p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_beegfs-ssd_20p,estimated_ts_slope_beegfs-ssd_20p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_beegfs-tmpfs_20p,estimated_ts_slope_beegfs-tmpfs_20p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_ssd-ssd_20p,estimated_ts_slope_ssd-ssd_20p,estimated_trMiB_ssd-ssd_8p,estimated_ts_slope_ssd-ssd_8p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_20p,estimated_ts_slope_tmpfs-tmpfs_20p,estimated_trMiB_tmpfs-tmpfs_8p,estimated_ts_slope_tmpfs-tmpfs_8p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_ssd_5p,estimated_ts_slope_ssd_5p,estimated_trMiB_beegfs_5p,estimated_ts_slope_beegfs_5p,estimated_trMiB_tmpfs_5p,estimated_ts_slope_tmpfs_5p,estimated_trMiB_ssd_2p,estimated_ts_slope_ssd_2p,estimated_trMiB_beegfs_2p,estimated_ts_slope_beegfs_2p,estimated_trMiB_tmpfs_2p,estimated_ts_slope_tmpfs_2p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs-beegfs_30p,estimated_ts_slope_tmpfs-beegfs_30p,estimated_trMiB_tmpfs-beegfs_12p,estimated_ts_slope_tmpfs-beegfs_12p,estimated_trMiB_tmpfs-beegfs_6p,estimated_ts_slope_tmpfs-beegfs_6p,estimated_trMiB_tmpfs-beegfs_10p,estimated_ts_slope_tmpfs-beegfs_10p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_tmpfs-beegfs_2p,estimated_ts_slope_tmpfs-beegfs_2p,estimated_trMiB_ssd-beegfs_30p,estimated_ts_slope_ssd-beegfs_30p,estimated_trMiB_ssd-beegfs_12p,estimated_ts_slope_ssd-beegfs_12p,estimated_trMiB_ssd-beegfs_6p,estimated_ts_slope_ssd-beegfs_6p,estimated_trMiB_ssd-beegfs_10p,estimated_ts_slope_ssd-beegfs_10p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p,estimated_trMiB_ssd-beegfs_2p,estimated_ts_slope_ssd-beegfs_2p
1351,1,0,8191.912230276168,2421.794364929199,300,300,19.668087369,"[2, 5, 10]",5,60,123.1331913212023,5,309993,individuals,25128-dc135,ALL.chr3.250000.vcf,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1,0,8191.912230276168,2421.794364929199,300,300,19.668087369,"[2, 5, 10]",10,30,123.1331913212023,5,309993,individuals,25128-dc135,ALL.chr3.250000.vcf,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,0,0,89707.0,0.08555126190185547,300,300,4.3139e-05,"[2, 5, 10]",2,150,1983.1535710576384,5,1,individuals,25128-dc135,chr3n-4201-4401.tar.gz,1.0,,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,-1637.373768310916,0.08196518841911765,3330.0722678366856,0.08196518841911765,128575.10866935231,0.08196518841911765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,0,0,89707.0,0.08555126190185547,300,300,4.3139e-05,"[2, 5, 10]",5,60,1983.1535710576384,5,1,individuals,25128-dc135,chr3n-4201-4401.tar.gz,1.0,,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6714931704,0.08196518841911765,15733.180413861119,0.08196518841911765,321149.61765299883,0.08196518841911765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,0,0,89707.0,0.08555126190185547,300,300,4.3139e-05,"[2, 5, 10]",10,30,1983.1535710576384,5,1,individuals,25128-dc135,chr3n-4201-4401.tar.gz,1.0,,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.55931404027,0.08196518841911765,17733.88873424848,0.08196518841911765,194768.23682762697,0.08196518841911765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1,0,8191.912230276168,2421.794364929199,300,300,19.668087369,"[2, 5, 10]",2,150,123.1331913212023,5,309993,individuals,25128-dc135,columns.txt,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1,0,8191.912230276168,2421.794364929199,300,300,19.668087369,"[2, 5, 10]",5,60,123.1331913212023,5,309993,individuals,25128-dc135,columns.txt,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1,0,8191.912230276168,2421.794364929199,300,300,19.668087369,"[2, 5, 10]",10,30,123.1331913212023,5,309993,individuals,25128-dc135,columns.txt,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",2,150,123.17389378074479,5,309993,individuals,25140-dc135,ALL.chr3.250000.vcf,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",5,60,123.17389378074479,5,309993,individuals,25140-dc135,ALL.chr3.250000.vcf,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",10,30,123.17389378074479,5,309993,individuals,25140-dc135,ALL.chr3.250000.vcf,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,0,0,86401.0,0.0823984146118164,300,300,4.805e-05,"[2, 5, 10]",2,150,1714.847338435305,5,1,individuals,25140-dc135,chr3n-3801-4001.tar.gz,1.0,,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,-1637.4737853378815,0.07879997702205882,3328.37454882007,0.07879997702205882,128584.94137933741,0.07879997702205882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,0,0,86401.0,0.0823984146118164,300,300,4.805e-05,"[2, 5, 10]",5,60,1714.847338435305,5,1,individuals,25140-dc135,chr3n-3801-4001.tar.gz,1.0,,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.552286121757,0.07879997702205882,15734.316726087985,0.07879997702205882,321169.4793053425,0.07879997702205882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,0,0,86401.0,0.0823984146118164,300,300,4.805e-05,"[2, 5, 10]",10,30,1714.847338435305,5,1,individuals,25140-dc135,chr3n-3801-4001.tar.gz,1.0,,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.300018250336,0.07879997702205882,17734.921658669693,0.07879997702205882,194803.11888505932,0.07879997702205882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",2,150,123.17389378074479,5,309993,individuals,25140-dc135,columns.txt,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",5,60,123.17389378074479,5,309993,individuals,25140-dc135,columns.txt,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1,0,8191.912230276168,2421.794364929199,300,300,19.661588106,"[2, 5, 10]",10,30,123.17389378074479,5,309993,individuals,25140-dc135,columns.txt,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",2,150,123.16622257312476,5,309993,individuals,25142-dc135,ALL.chr3.250000.vcf,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",5,60,123.16622257312476,5,309993,individuals,25142-dc135,ALL.chr3.250000.vcf,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",10,30,123.16622257312476,5,309993,individuals,25142-dc135,ALL.chr3.250000.vcf,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,0,0,80816.0,0.0770721435546875,300,300,3.491e-05,"[2, 5, 10]",2,150,2207.738285725795,5,1,individuals,25142-dc135,chr3n-4801-5001.tar.gz,1.0,,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,-1637.6427493716392,0.07345281862745098,3325.5065026289626,0.07345281862745098,128601.55229442113,0.07345281862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,0,0,80816.0,0.0770721435546875,300,300,3.491e-05,"[2, 5, 10]",5,60,2207.738285725795,5,1,individuals,25142-dc135,chr3n-4801-5001.tar.gz,1.0,,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.3509033732175,0.07345281862745098,15736.236358207483,0.07345281862745098,321203.0326411983,0.07345281862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,0,0,80816.0,0.0770721435546875,300,300,3.491e-05,"[2, 5, 10]",10,30,2207.738285725795,5,1,individuals,25142-dc135,chr3n-4801-5001.tar.gz,1.0,,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.8619762095677,0.07345281862745098,17736.66663232138,0.07345281862745098,194862.04698268775,0.07345281862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",2,150,123.16622257312476,5,309993,individuals,25142-dc135,columns.txt,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",5,60,123.16622257312476,5,309993,individuals,25142-dc135,columns.txt,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1,0,8191.912230276168,2421.794364929199,300,300,19.662812696,"[2, 5, 10]",10,30,123.16622257312476,5,309993,individuals,25142-dc135,columns.txt,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",2,150,123.21971027541896,5,309993,individuals,25146-dc135,ALL.chr3.250000.vcf,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",5,60,123.21971027541896,5,309993,individuals,25146-dc135,ALL.chr3.250000.vcf,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",10,30,123.21971027541896,5,309993,individuals,25146-dc135,ALL.chr3.250000.vcf,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,0,0,78987.0,0.07532787322998047,300,300,4.1659e-05,"[2, 5, 10]",2,150,1808.2016666261904,5,1,individuals,25146-dc135,chr3n-2201-2401.tar.gz,1.0,,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,-1637.698082445541,0.07170170802696078,3324.5672624349545,0.07170170802696078,128606.99210886842,0.07170170802696078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,0,0,78987.0,0.07532787322998047,300,300,4.1659e-05,"[2, 5, 10]",5,60,1808.2016666261904,5,1,individuals,25146-dc135,chr3n-2201-2401.tar.gz,1.0,,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.2849536781274,0.07170170802696078,15736.865007651808,0.07170170802696078,321214.0208330121,0.07170170802696078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,0,0,78987.0,0.07532787322998047,300,300,4.1659e-05,"[2, 5, 10]",10,30,1808.2016666261904,5,1,individuals,25146-dc135,chr3n-2201-2401.tar.gz,1.0,,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.7185243040053,0.07170170802696078,17737.238083853867,0.07170170802696078,194881.3450114366,0.07170170802696078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",2,150,123.21971027541896,5,309993,individuals,25146-dc135,columns.txt,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",5,60,123.21971027541896,5,309993,individuals,25146-dc135,columns.txt,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,1,0,8191.912230276168,2421.794364929199,300,300,19.654277384,"[2, 5, 10]",10,30,123.21971027541896,5,309993,individuals,25146-dc135,columns.txt,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,1,0,8191.912230276168,2421.794364929199,300,300,19.667421547,"[2, 5, 10]",2,150,123.13735987921667,5,309993,individuals,25147-dc135,ALL.chr3.250000.vcf,1.0,initial_data,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,109213.23059391239,0.003921484595469676,3916.992879673675,0.003921484595469676,254460.31864522604,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,1,0,8191.912230276168,2421.794364929199,300,300,19.667421547,"[2, 5, 10]",5,60,123.13735987921667,5,309993,individuals,25147-dc135,ALL.chr3.250000.vcf,1.0,initial_data,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213978.87792398332,0.003921484595469676,27314.141012757857,0.003921484595469676,388025.041522146,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,1,0,8191.912230276168,2421.794364929199,300,300,19.667421547,"[2, 5, 10]",10,30,123.13735987921667,5,309993,individuals,25147-dc135,ALL.chr3.250000.vcf,1.0,initial_data,145311.74560747147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.14042283315,0.003921484595469676,34051.674420782205,0.003921484595469676,320399.102727924,0.003921484595469676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,0,0,85033.0,0.08109378814697266,300,300,4.2279e-05,"[2, 5, 10]",2,150,1918.0630607860323,5,1,individuals,25147-dc135,chr3n-401-601.tar.gz,1.0,,726558.7280373573,,,,,,,,,,,,,,,,,,,,,,,,,-1637.5151716938672,0.077490234375,3327.672044399401,0.077490234375,128589.01008691745,0.077490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,0,0,85033.0,0.08109378814697266,300,300,4.2279e-05,"[2, 5, 10]",5,60,1918.0630607860323,5,1,individuals,25147-dc135,chr3n-401-601.tar.gz,1.0,,290623.49121494294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.5029590671461,0.077490234375,15734.786924250828,0.077490234375,321177.69792010536,0.077490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
