,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_30p,estimated_ts_slope_beegfs-ssd_30p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_30p,estimated_ts_slope_beegfs-tmpfs_30p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_30p,estimated_ts_slope_ssd-ssd_30p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_30p,estimated_ts_slope_tmpfs-tmpfs_30p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_ssd_150p,estimated_ts_slope_ssd_150p,estimated_trMiB_beegfs_150p,estimated_ts_slope_beegfs_150p,estimated_trMiB_tmpfs_150p,estimated_ts_slope_tmpfs_150p,estimated_trMiB_ssd_60p,estimated_ts_slope_ssd_60p,estimated_trMiB_beegfs_60p,estimated_ts_slope_beegfs_60p,estimated_trMiB_tmpfs_60p,estimated_ts_slope_tmpfs_60p,estimated_trMiB_ssd_30p,estimated_ts_slope_ssd_30p,estimated_trMiB_beegfs_30p,estimated_ts_slope_beegfs_30p,estimated_trMiB_tmpfs_30p,estimated_ts_slope_tmpfs_30p,estimated_trMiB_beegfs-ssd_5p,estimated_ts_slope_beegfs-ssd_5p,estimated_trMiB_beegfs-ssd_2p,estimated_ts_slope_beegfs-ssd_2p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_5p,estimated_ts_slope_beegfs-tmpfs_5p,estimated_trMiB_beegfs-tmpfs_2p,estimated_ts_slope_beegfs-tmpfs_2p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_5p,estimated_ts_slope_ssd-ssd_5p,estimated_trMiB_ssd-ssd_2p,estimated_ts_slope_ssd-ssd_2p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_5p,estimated_ts_slope_tmpfs-tmpfs_5p,estimated_trMiB_tmpfs-tmpfs_2p,estimated_ts_slope_tmpfs-tmpfs_2p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_beegfs-ssd_20p,estimated_ts_slope_beegfs-ssd_20p,estimated_trMiB_beegfs-ssd_8p,estimated_ts_slope_beegfs-ssd_8p,estimated_trMiB_beegfs-ssd_4p,estimated_ts_slope_beegfs-ssd_4p,estimated_trMiB_beegfs-tmpfs_20p,estimated_ts_slope_beegfs-tmpfs_20p,estimated_trMiB_beegfs-tmpfs_8p,estimated_ts_slope_beegfs-tmpfs_8p,estimated_trMiB_beegfs-tmpfs_4p,estimated_ts_slope_beegfs-tmpfs_4p,estimated_trMiB_ssd-ssd_20p,estimated_ts_slope_ssd-ssd_20p,estimated_trMiB_ssd-ssd_8p,estimated_ts_slope_ssd-ssd_8p,estimated_trMiB_ssd-ssd_4p,estimated_ts_slope_ssd-ssd_4p,estimated_trMiB_tmpfs-tmpfs_20p,estimated_ts_slope_tmpfs-tmpfs_20p,estimated_trMiB_tmpfs-tmpfs_8p,estimated_ts_slope_tmpfs-tmpfs_8p,estimated_trMiB_tmpfs-tmpfs_4p,estimated_ts_slope_tmpfs-tmpfs_4p,estimated_trMiB_ssd_5p,estimated_ts_slope_ssd_5p,estimated_trMiB_beegfs_5p,estimated_ts_slope_beegfs_5p,estimated_trMiB_tmpfs_5p,estimated_ts_slope_tmpfs_5p,estimated_trMiB_ssd_2p,estimated_ts_slope_ssd_2p,estimated_trMiB_beegfs_2p,estimated_ts_slope_beegfs_2p,estimated_trMiB_tmpfs_2p,estimated_ts_slope_tmpfs_2p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_tmpfs-beegfs_30p,estimated_ts_slope_tmpfs-beegfs_30p,estimated_trMiB_tmpfs-beegfs_12p,estimated_ts_slope_tmpfs-beegfs_12p,estimated_trMiB_tmpfs-beegfs_6p,estimated_ts_slope_tmpfs-beegfs_6p,estimated_trMiB_tmpfs-beegfs_10p,estimated_ts_slope_tmpfs-beegfs_10p,estimated_trMiB_tmpfs-beegfs_4p,estimated_ts_slope_tmpfs-beegfs_4p,estimated_trMiB_tmpfs-beegfs_2p,estimated_ts_slope_tmpfs-beegfs_2p,estimated_trMiB_ssd-beegfs_30p,estimated_ts_slope_ssd-beegfs_30p,estimated_trMiB_ssd-beegfs_12p,estimated_ts_slope_ssd-beegfs_12p,estimated_trMiB_ssd-beegfs_6p,estimated_ts_slope_ssd-beegfs_6p,estimated_trMiB_ssd-beegfs_10p,estimated_ts_slope_ssd-beegfs_10p,estimated_trMiB_ssd-beegfs_4p,estimated_ts_slope_ssd-beegfs_4p,estimated_trMiB_ssd-beegfs_2p,estimated_ts_slope_ssd-beegfs_2p
1340,1,0,8191.922788330022,2421.789673805237,300,300,20.137455729,"[2, 5, 10]",10,30,120.26294217087273,5,309992,individuals,202955-dc257,columns.txt,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",2,150,120.28121366655569,5,309992,individuals,202988-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",5,60,120.28121366655569,5,309992,individuals,202988-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",10,30,120.28121366655569,5,309992,individuals,202988-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,0,0,62932.0,0.060016632080078125,300,300,3.398e-05,"[2, 5, 10]",2,150,1766.2340223683966,5,1,individuals,202988-dc257,chr8n-201-301.tar.gz,1.0,,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,-1638.1766911876011,0.056330422794117645,3316.320781060071,0.056330422794117645,128654.54199297664,0.056330422794117645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,0,0,62932.0,0.060016632080078125,300,300,3.398e-05,"[2, 5, 10]",5,60,1766.2340223683966,5,1,individuals,202988-dc257,chr8n-201-301.tar.gz,1.0,,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.710988207683,0.056330422794117645,15742.357199097876,0.056330422794117645,321310.03350589325,0.056330422794117645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,0,0,62932.0,0.060016632080078125,300,300,3.398e-05,"[2, 5, 10]",10,30,1766.2340223683966,5,1,individuals,202988-dc257,chr8n-201-301.tar.gz,1.0,,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.46273639773,0.056330422794117645,17742.241202468016,0.056330422794117645,195050.66597014014,0.056330422794117645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",2,150,120.28121366655569,5,309992,individuals,202988-dc257,columns.txt,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",5,60,120.28121366655569,5,309992,individuals,202988-dc257,columns.txt,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1,0,8191.922788330022,2421.789673805237,300,300,20.134396719,"[2, 5, 10]",10,30,120.28121366655569,5,309992,individuals,202988-dc257,columns.txt,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",2,150,120.2469138654241,5,309992,individuals,202993-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",5,60,120.2469138654241,5,309992,individuals,202993-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",10,30,120.2469138654241,5,309992,individuals,202993-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,0,0,87793.0,0.0837259292602539,300,300,4.251e-05,"[2, 5, 10]",2,150,1969.5584394319903,5,1,individuals,202993-dc257,chr8n-901-1001.tar.gz,1.0,,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,-1637.424566775202,0.08013269761029412,3329.087566441828,0.08013269761029412,128580.60037079288,0.08013269761029412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,0,0,87793.0,0.0837259292602539,300,300,4.251e-05,"[2, 5, 10]",5,60,1969.5584394319903,5,1,individuals,202993-dc257,chr8n-901-1001.tar.gz,1.0,,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.607420886544,0.08013269761029412,15733.812172397284,0.08013269761029412,321160.67460120004,0.08013269761029412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,0,0,87793.0,0.0837259292602539,300,300,4.251e-05,"[2, 5, 10]",10,30,1969.5584394319903,5,1,individuals,202993-dc257,chr8n-901-1001.tar.gz,1.0,,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.4126313262063,0.08013269761029412,17734.473648313215,0.08013269761029412,194788.35416438532,0.08013269761029412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",2,150,120.2469138654241,5,309992,individuals,202993-dc257,columns.txt,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",5,60,120.2469138654241,5,309992,individuals,202993-dc257,columns.txt,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1,0,8191.922788330022,2421.789673805237,300,300,20.14013995,"[2, 5, 10]",10,30,120.2469138654241,5,309992,individuals,202993-dc257,columns.txt,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",2,150,120.26983596642565,5,309992,individuals,203013-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",5,60,120.26983596642565,5,309992,individuals,203013-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",10,30,120.26983596642565,5,309992,individuals,203013-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,0,0,71574.0,0.06825828552246094,300,300,3.4769e-05,"[2, 5, 10]",2,150,1963.1938083482682,5,1,individuals,203013-dc257,chr8n-1201-1301.tar.gz,1.0,,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,-1637.9152431697437,0.06460439644607843,3320.7586781385935,0.06460439644607843,128628.83894406822,0.06460439644607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,0,0,71574.0,0.06825828552246094,300,300,3.4769e-05,"[2, 5, 10]",5,60,1963.1938083482682,5,1,individuals,203013-dc257,chr8n-1201-1301.tar.gz,1.0,,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.0225996155393,0.06460439644607843,15739.38683906624,0.06460439644607843,321258.1144497668,0.06460439644607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,0,0,71574.0,0.06825828552246094,300,300,3.4769e-05,"[2, 5, 10]",10,30,1963.1938083482682,5,1,individuals,203013-dc257,chr8n-1201-1301.tar.gz,1.0,,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.1405446907147,0.06460439644607843,17739.541101788003,0.06460439644607843,194959.48304808018,0.06460439644607843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",2,150,120.26983596642565,5,309992,individuals,203013-dc257,columns.txt,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",5,60,120.26983596642565,5,309992,individuals,203013-dc257,columns.txt,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,1,0,8191.922788330022,2421.789673805237,300,300,20.136301462,"[2, 5, 10]",10,30,120.26983596642565,5,309992,individuals,203013-dc257,columns.txt,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",2,150,120.26595557800275,5,309992,individuals,203024-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",5,60,120.26595557800275,5,309992,individuals,203024-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",10,30,120.26595557800275,5,309992,individuals,203024-dc257,ALL.chr8.250000.vcf,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,0,0,69462.0,0.06624412536621094,300,300,3.4899e-05,"[2, 5, 10]",2,150,1898.1668634118726,5,1,individuals,203024-dc257,chr8n-2601-2701.tar.gz,1.0,,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,-1637.9791378947743,0.06258233762254901,3319.674109910193,0.06258233762254901,128635.12045752513,0.06258233762254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,0,0,69462.0,0.06624412536621094,300,300,3.4899e-05,"[2, 5, 10]",5,60,1898.1668634118726,5,1,individuals,203024-dc257,chr8n-2601-2701.tar.gz,1.0,,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.9464455663156,0.06258233762254901,15740.112759036941,0.06258233762254901,321270.80283747095,0.06258233762254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,0,0,69462.0,0.06624412536621094,300,300,3.4899e-05,"[2, 5, 10]",10,30,1898.1668634118726,5,1,individuals,203024-dc257,chr8n-2601-2701.tar.gz,1.0,,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199.9748965635704,0.06258233762254901,17740.200973650557,0.06258233762254901,194981.7670484725,0.06258233762254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",2,150,120.26595557800275,5,309992,individuals,203024-dc257,columns.txt,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",5,60,120.26595557800275,5,309992,individuals,203024-dc257,columns.txt,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1,0,8191.922788330022,2421.789673805237,300,300,20.136951161,"[2, 5, 10]",10,30,120.26595557800275,5,309992,individuals,203024-dc257,columns.txt,1.0,initial_data,145311.30752859116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266511.4152584203,0.003921494703900527,34051.6690993187,0.003921494703900527,320398.91081296914,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,1,0,8191.922788330022,2421.789673805237,300,300,20.144183567,"[2, 5, 10]",2,150,120.22277625451093,5,309992,individuals,203042-dc257,ALL.chr8.250000.vcf,1.0,initial_data,726556.5376429558,,,,,,,,,,,,,,,,,,,,,,,,,109212.99020356561,0.003921494703900527,3916.9896482100257,0.003921494703900527,254459.83640550968,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,1,0,8191.922788330022,2421.789673805237,300,300,20.144183567,"[2, 5, 10]",5,60,120.22277625451093,5,309992,individuals,203042-dc257,ALL.chr8.250000.vcf,1.0,initial_data,290622.6150571823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213979.09764908373,0.003921494703900527,27314.13378127873,0.003921494703900527,388024.5138203661,0.003921494703900527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
